company_id,company,exchange,ticker,industry,market_cap,market_cap_date,company_url,revenue,revenue_date,primary_ticker
Q1117943,TRW Automotive,New York Stock Exchange,TRW,automotive industry,,,http://www.wikidata.org/entity/Q1117943,,,TRW
Q111804995,Innoviz Technologies,Nasdaq,INVZ,automotive industry,,,http://www.wikidata.org/entity/Q111804995,,,INVZ
Q111821048,Argo Blockchain,Nasdaq,ARBK,cryptocurrency mining,,,http://www.wikidata.org/entity/Q111821048,,,ARBK
Q111839764,SVB Financial Group,Nasdaq,SIVBP,financial services,,,http://www.wikidata.org/entity/Q111839764,,,SIVBP
Q111948614,Equitrans Midstream,New York Stock Exchange,ETRN,petroleum industry,,,http://www.wikidata.org/entity/Q111948614,,,ETRN
Q111982872,Cassava Sciences,Nasdaq,SAVA,pharmaceutical industry,,,http://www.wikidata.org/entity/Q111982872,,,SAVA
Q112038007,Leonardo DRS,Nasdaq,DRS,weapons industry,,,http://www.wikidata.org/entity/Q112038007,,,DRS
Q1121202,CEMIG,New York Stock Exchange,CIG,,,,http://www.wikidata.org/entity/Q1121202,,,CIG
Q1121216,CPFL Energia,New York Stock Exchange,CPL,,,,http://www.wikidata.org/entity/Q1121216,,,CPL
Q1122299,"Computer Task Group, Incorporated",Nasdaq,CTG,,,,http://www.wikidata.org/entity/Q1122299,,,CTG
Q1122329,Computer Sciences Corporation,New York Stock Exchange,CSC,IT service management,,,http://www.wikidata.org/entity/Q1122329,,,CSC
Q1122747,Compuware,Nasdaq,,information technology,,,http://www.wikidata.org/entity/Q1122747,,,
Q1123366,Con-way,New York Stock Exchange,CNW,transport,,,http://www.wikidata.org/entity/Q1123366,,,CNW
Q1123399,"Conagra Brands, Inc.",New York Stock Exchange,CAG,food industry,,,http://www.wikidata.org/entity/Q1123399,,,CAG
Q11235714,NIS Group,New York Stock Exchange,NIS,,,,http://www.wikidata.org/entity/Q11235714,,,NIS
Q1123957,Concha y Toro,New York Stock Exchange,vco,,,,http://www.wikidata.org/entity/Q1123957,,,vco
Q112583437,Serve Robotics,Nasdaq,SERV,,,,http://www.wikidata.org/entity/Q112583437,,,SERV
Q112659289,AST SpaceMobile,Nasdaq,ASTS,space industry,,,http://www.wikidata.org/entity/Q112659289,,,ASTS
Q1127536,Consolidated Edison,New York Stock Exchange,ED,energy industry,,,http://www.wikidata.org/entity/Q1127536,15670000000.0,2022-01-01 00:00:00+00:00,ED
Q1128160,Constellation Brands,New York Stock Exchange,STZ,alcohol industry,,,http://www.wikidata.org/entity/Q1128160,9452600000.0,2022-01-01 00:00:00+00:00,STZ
Q112860932,Haleon,New York Stock Exchange,HLN,,,,http://www.wikidata.org/entity/Q112860932,,,HLN
Q112871910,Great Plains Software,Nasdaq,GPSI,software industry,,,http://www.wikidata.org/entity/Q112871910,,,GPSI
Q112892574,Symbotic,Nasdaq,SYM,robotics,,,http://www.wikidata.org/entity/Q112892574,,,SYM
Q112892633,WeRide,Nasdaq,WRD,autonomous car,,,http://www.wikidata.org/entity/Q112892633,,,WRD
Q1129117,Tupperware,New York Stock Exchange,TUP,direct selling,,,http://www.wikidata.org/entity/Q1129117,1300000000.0,2022-01-01 00:00:00+00:00,TUP
Q1129426,Convergys,New York Stock Exchange,CVG,customer relationship management,,,http://www.wikidata.org/entity/Q1129426,,,CVG
Q1129792,The Cooper Companies,New York Stock Exchange,COO,medical device,,,http://www.wikidata.org/entity/Q1129792,,,COO
Q1129847,Cooper Tire & Rubber Company,New York Stock Exchange,CTB,industrial manufacturing,,,http://www.wikidata.org/entity/Q1129847,,,CTB
Q11301445,Sparklight,New York Stock Exchange,CABO,telecommunications,,,http://www.wikidata.org/entity/Q11301445,,,CABO
Q11306218,Service Corporation International,New York Stock Exchange,SCI,funeral services industry,,,http://www.wikidata.org/entity/Q11306218,,,SCI
Q1130970,Copel,New York Stock Exchange,ELP,,,,http://www.wikidata.org/entity/Q1130970,,,ELP
Q113153195,DiDi Global,New York Stock Exchange,DIDI,transport industry,,,http://www.wikidata.org/entity/Q113153195,173827000000.0,2021-01-01 00:00:00+00:00,DIDI
Q1131835,Sealy Corporation,New York Stock Exchange,ZZ,mattress,,,http://www.wikidata.org/entity/Q1131835,,,ZZ
Q1132272,PVH Corp.,New York Stock Exchange,PVH,fashion,,,http://www.wikidata.org/entity/Q1132272,,,PVH
Q113279646,Livent Corp.,New York Stock Exchange,LTHM,mining,,,http://www.wikidata.org/entity/Q113279646,,,LTHM
Q11337413,Pepper Food Service,Nasdaq,KPFS,food service,,,http://www.wikidata.org/entity/Q11337413,,,KPFS
Q1134069,Otis Worldwide Corporation,New York Stock Exchange,OTIS,,,,http://www.wikidata.org/entity/Q1134069,13685000000.0,2022-01-01 00:00:00+00:00,OTIS
Q113459125,AMTD Digital,New York Stock Exchange,HKD,fintech,,,http://www.wikidata.org/entity/Q113459125,,,HKD
Q1134746,Legg Mason,New York Stock Exchange,,financial services,3210000000.0,2017-01-01 00:00:00+00:00,http://www.wikidata.org/entity/Q1134746,2660000000.0,2015-01-01 00:00:00+00:00,
Q113503453,Summit Therapeutics,Nasdaq,SMMT,,,,http://www.wikidata.org/entity/Q113503453,,,SMMT
Q113503520,Kymera Therapeutics,Nasdaq,KYMR,pharmaceutical industry,,,http://www.wikidata.org/entity/Q113503520,,,KYMR
Q113503524,Karuna Therapeutics,Nasdaq,KRTX,pharmaceutical industry,,,http://www.wikidata.org/entity/Q113503524,,,KRTX
Q113503532,Mirum Pharmaceuticals,Nasdaq,MIRM,pharmaceutical industry,,,http://www.wikidata.org/entity/Q113503532,,,MIRM
Q113503877,Arcus Biosciences,New York Stock Exchange,RCUS,pharmaceutical industry,,,http://www.wikidata.org/entity/Q113503877,,,RCUS
Q113510355,Hutchison MediPharma Limited,Nasdaq,HCM,pharmaceutical industry,,,http://www.wikidata.org/entity/Q113510355,,,HCM
Q113510380,Plus Therapeutics,Nasdaq,PSTV,,,,http://www.wikidata.org/entity/Q113510380,,,PSTV
Q1135278,CoreCivic,New York Stock Exchange,CXW,industrial sector,,,http://www.wikidata.org/entity/Q1135278,,,CXW
Q113530745,Arrowhead Pharmaceuticals,Nasdaq,ARWR,pharmaceutical industry,,,http://www.wikidata.org/entity/Q113530745,,,ARWR
Q1136433,Costamare,New York Stock Exchange,CMRE,water transport,,,http://www.wikidata.org/entity/Q1136433,,,CMRE
Q1137289,Nuance Communications,Nasdaq,NUAN,software industry,,,http://www.wikidata.org/entity/Q1137289,,,NUAN
Q113754376,Snap One,Nasdaq,SNPO,,,,http://www.wikidata.org/entity/Q113754376,,,SNPO
Q1138073,Coventry Health Care,New York Stock Exchange,CVH,health insurance,,,http://www.wikidata.org/entity/Q1138073,,,CVH
Q1138291,Curtiss-Wright,New York Stock Exchange,CW,weapons industry,,,http://www.wikidata.org/entity/Q1138291,970000000.0,2018-01-01 00:00:00+00:00,CW
Q113840664,"Riot Platforms, Inc.",Nasdaq,RIOT,,,,http://www.wikidata.org/entity/Q113840664,,,RIOT
Q1138662,Wunderman Thompson,Nasdaq,WPPGY,marketing,,,http://www.wikidata.org/entity/Q1138662,,,WPPGY
Q1138888,First Solar,Nasdaq,FSLR,photovoltaics,,,http://www.wikidata.org/entity/Q1138888,,,FSLR
Q1139541,Frontier Airlines,Nasdaq,ULCC,,,,http://www.wikidata.org/entity/Q1139541,,,ULCC
Q1139852,Riverbed Technology,Nasdaq,RVBD,information technology,,,http://www.wikidata.org/entity/Q1139852,,,RVBD
Q1140680,Flex Ltd.,Nasdaq,FLEX,electronics,,,http://www.wikidata.org/entity/Q1140680,25813000000.0,2025-01-01 00:00:00+00:00,FLEX
Q11407,VMware,New York Stock Exchange,VMW,software industry,,,http://www.wikidata.org/entity/Q11407,13350000000.0,2022-01-01 00:00:00+00:00,VMW
Q1141173,Marriott International,Nasdaq,MAR,hospitality industry,,,http://www.wikidata.org/entity/Q1141173,20773000000.0,2022-01-01 00:00:00+00:00,MAR
Q1141267,Thomson Reuters,New York Stock Exchange,TRI,media industry,45900000000.0,2021-08-24 00:00:00+00:00,http://www.wikidata.org/entity/Q1141267,5984000000.0,2020-01-01 00:00:00+00:00,TRI
Q114422270,On Holding AG,New York Stock Exchange,ONON,retail,,,http://www.wikidata.org/entity/Q114422270,,,ONON
Q1144473,CureVac,Nasdaq,CVAC,biotechnology industry,,,http://www.wikidata.org/entity/Q1144473,,,CVAC
Q1144929,Lafarge,New York Stock Exchange,LR,cement industry,,,http://www.wikidata.org/entity/Q1144929,12843000000.0,2014-01-01 00:00:00+00:00,LR
Q1145004,Randgold Resources,Nasdaq,GOLD,mining,,,http://www.wikidata.org/entity/Q1145004,,,GOLD
Q1146061,Cushman & Wakefield,New York Stock Exchange,CWK,real estate industry,3960000000.0,2018-11-15 00:00:00+00:00,http://www.wikidata.org/entity/Q1146061,6900000000.0,2017-01-01 00:00:00+00:00,CWK
Q11463,Adobe,Nasdaq,ADBE,information technology,252820000000.0,2022-02-02 00:00:00+00:00,http://www.wikidata.org/entity/Q11463,17606000000.0,2022-01-01 00:00:00+00:00,ADBE
Q114795591,Blue Owl Capital,New York Stock Exchange,OWL,financial services,,,http://www.wikidata.org/entity/Q114795591,,,OWL
Q114820617,Cadence Bancorporation,New York Stock Exchange,CADE,,,,http://www.wikidata.org/entity/Q114820617,,,CADE
Q114821698,"BancorpSouth, Inc.",New York Stock Exchange,BXS,,,,http://www.wikidata.org/entity/Q114821698,,,BXS
Q115011580,Monte Rosa Therapeutics,Nasdaq,GLUE,biotechnology,,,http://www.wikidata.org/entity/Q115011580,,,GLUE
Q115056594,Cohen & Steers,New York Stock Exchange,CNS,,,,http://www.wikidata.org/entity/Q115056594,,,CNS
Q115225388,Amylyx Pharmaceuticals,Nasdaq,AMLX,,,,http://www.wikidata.org/entity/Q115225388,,,AMLX
Q1152374,GE HealthCare,Nasdaq,GEHC,electronics,,,http://www.wikidata.org/entity/Q1152374,,,GEHC
Q115258245,Viant Technology,Nasdaq,DSP,,,,http://www.wikidata.org/entity/Q115258245,,,DSP
Q1152764,Lloyds Banking Group,New York Stock Exchange,LYG,financial services,,,http://www.wikidata.org/entity/Q1152764,,,LYG
Q115446257,"Seer, Inc",Nasdaq,SEER,,,,http://www.wikidata.org/entity/Q115446257,,,SEER
Q1155668,NXP Semiconductors,Nasdaq,NXPI,electronics,,,http://www.wikidata.org/entity/Q1155668,13276000000.0,2023-01-01 00:00:00+00:00,NXPI
Q1155729,Scholastic Corporation,Nasdaq,SCHL,,,,http://www.wikidata.org/entity/Q1155729,,,SCHL
Q1156045,Public Storage,New York Stock Exchange,PSA,self storage,,,http://www.wikidata.org/entity/Q1156045,4182163000.0,2022-01-01 00:00:00+00:00,PSA
Q115625249,Silvergate Capital,New York Stock Exchange,,,,,http://www.wikidata.org/entity/Q115625249,,,
Q1157767,Daktronics,Nasdaq,DAKT,electronics,,,http://www.wikidata.org/entity/Q1157767,,,DAKT
Q115792001,IceCure Medical,Nasdaq,ICCM,medical device,,,http://www.wikidata.org/entity/Q115792001,,,ICCM
Q115803672,Corebridge Financial,New York Stock Exchange,CRBG,financial services,,,http://www.wikidata.org/entity/Q115803672,26679000000.0,2022-01-01 00:00:00+00:00,CRBG
Q1159256,Danaher Corporation,New York Stock Exchange,DHR,conglomerate,,,http://www.wikidata.org/entity/Q1159256,31471000000.0,2022-01-01 00:00:00+00:00,DHR
Q115978123,"One Stop Systems, Inc.",Nasdaq,OSS,high-performance computing,,,http://www.wikidata.org/entity/Q115978123,,,OSS
Q116056726,Precision BioSciences,Nasdaq,DTIL,biotechnology industry,,,http://www.wikidata.org/entity/Q116056726,,,DTIL
Q116275554,Geospace Technologies,Nasdaq,GEOS,,,,http://www.wikidata.org/entity/Q116275554,,,GEOS
Q116319,Rocket Lab,Nasdaq,RKLB,aerospace industry,,,http://www.wikidata.org/entity/Q116319,,,RKLB
Q1164386,FMC Technologies,New York Stock Exchange,FTI,list of oilfield service companies,,,http://www.wikidata.org/entity/Q1164386,,,FTI
Q116452644,"Netflix, Inc.",Nasdaq,NFLX,streaming media,170640000000.0,2022-01-31 00:00:00+00:00,http://www.wikidata.org/entity/Q116452644,45183036000.0,2025-01-01 00:00:00+00:00,NFLX
Q116550003,"GXO, Inc.",New York Stock Exchange,GXO,logistics,,,http://www.wikidata.org/entity/Q116550003,,,GXO
Q116985634,Mobileye Global,Nasdaq,MBLY,,,,http://www.wikidata.org/entity/Q116985634,,,MBLY
Q117061817,Boston Private Financial Holdings,Nasdaq,BPFH,,,,http://www.wikidata.org/entity/Q117061817,,,BPFH
Q117169721,Azenta Life Sciences,Nasdaq,AZTA,biotechnology,,,http://www.wikidata.org/entity/Q117169721,555498000.0,2022-01-01 00:00:00+00:00,AZTA
Q117187407,Bank of the Sierra,Nasdaq,BSRR,,,,http://www.wikidata.org/entity/Q117187407,,,BSRR
Q1172038,Dassault Systèmes,Nasdaq,DASTY,enterprise software,,,http://www.wikidata.org/entity/Q1172038,6213700000.0,2024-01-01 00:00:00+00:00,DASTY
Q117359471,Q117359471,Nasdaq,SPCB,,,,http://www.wikidata.org/entity/Q117359471,,,SPCB
Q117392567,Global Ship Lease,New York Stock Exchange,GSL,,,,http://www.wikidata.org/entity/Q117392567,,,GSL
Q117461845,TowneBank,Nasdaq,TOWN,,,,http://www.wikidata.org/entity/Q117461845,,,TOWN
Q117706368,Canadian Pacific Kansas City,New York Stock Exchange,CP,logistics,,,http://www.wikidata.org/entity/Q117706368,,,CP
Q1181953,Deckers Outdoor Corporation,Nasdaq; New York Stock Exchange,DECK,,,,http://www.wikidata.org/entity/Q1181953,,,DECK
Q118327775,Bridge Investment Group,New York Stock Exchange,BRDG,investment management,,,http://www.wikidata.org/entity/Q118327775,,,BRDG
Q1183818,Del Taco,Nasdaq,TACO,system catering,,,http://www.wikidata.org/entity/Q1183818,,,TACO
Q118663,Baldwin Piano Company,Nasdaq,,,,,http://www.wikidata.org/entity/Q118663,,,
Q118725786,Terran Orbital Corporation,New York Stock Exchange,LLAP,,,,http://www.wikidata.org/entity/Q118725786,,,LLAP
Q118905009,CONMED Corporation,Nasdaq,CNMD,,,,http://www.wikidata.org/entity/Q118905009,,,CNMD
Q118905792,Kenvue,New York Stock Exchange,KVUE,,,,http://www.wikidata.org/entity/Q118905792,,,KVUE
Q118957699,GE Vernova,New York Stock Exchange,GEV,,,,http://www.wikidata.org/entity/Q118957699,,,GEV
Q1189695,Denny's,Nasdaq,DENN,gastronomy,,,http://www.wikidata.org/entity/Q1189695,,,DENN
Q1190598,Spirit Airlines,Nasdaq; New York Stock Exchange,SAVE,,,,http://www.wikidata.org/entity/Q1190598,,,SAVE
Q119072338,Burke & Herbert Bank,Nasdaq,BHRB,,,,http://www.wikidata.org/entity/Q119072338,,,BHRB
Q119075727,Citizens & Farmers Bank,Nasdaq,CFFI,,,,http://www.wikidata.org/entity/Q119075727,,,CFFI
Q1192211,Strategy,Nasdaq,MSTR,analytics,79460000000.0,2025-01-01 00:00:00+00:00,http://www.wikidata.org/entity/Q1192211,477233000.0,2025-01-01 00:00:00+00:00,MSTR
Q1192654,Spansion,New York Stock Exchange,CODE,,,,http://www.wikidata.org/entity/Q1192654,,,CODE
Q1192805,Krispy Kreme,Nasdaq; New York Stock Exchange,DNUT; KKD,gastronomy,,,http://www.wikidata.org/entity/Q1192805,,,DNUT
Q1193833,Trident Microsystems,Nasdaq,TRID,computer hardware industry,,,http://www.wikidata.org/entity/Q1193833,,,TRID
Q1194832,Toronto-Dominion Bank,New York Stock Exchange,TD,financial services,,,http://www.wikidata.org/entity/Q1194832,,,TD
Q1195490,RadioShack,New York Stock Exchange,,retail,,,http://www.wikidata.org/entity/Q1195490,,,
Q1196431,Pandora,New York Stock Exchange,P,software industry,,,http://www.wikidata.org/entity/Q1196431,,,P
Q1196745,Rambus,Nasdaq,RMBS,,,,http://www.wikidata.org/entity/Q1196745,,,RMBS
Q1197548,Micron Technology,Nasdaq,MU,,,,http://www.wikidata.org/entity/Q1197548,30758000000.0,2022-01-01 00:00:00+00:00,MU
Q119844805,Hamilton Lane,Nasdaq,HLNE,,,,http://www.wikidata.org/entity/Q119844805,,,HLNE
Q11991273,Newsmax Media,New York Stock Exchange,NMAX,news media,,,http://www.wikidata.org/entity/Q11991273,,,NMAX
Q1199757,Dish,Nasdaq,DISH,satellite television,,,http://www.wikidata.org/entity/Q1199757,,,DISH
Q119991,APA Corporation,New York Stock Exchange,APA,petroleum industry,,,http://www.wikidata.org/entity/Q119991,11938000000.0,2022-01-01 00:00:00+00:00,APA
Q120007567,Vishay Precision Group,Nasdaq; New York Stock Exchange,VPG,electronics,,,http://www.wikidata.org/entity/Q120007567,,,VPG
Q1200840,"Energizer Holdings, Inc.",New York Stock Exchange,ENR,,,,http://www.wikidata.org/entity/Q1200840,,,ENR
Q12010467,Weibo Corporation,Nasdaq,WB,Internet,,,http://www.wikidata.org/entity/Q12010467,,,WB
Q120435068,TKO Group Holdings,New York Stock Exchange,TKO,mass media,,,http://www.wikidata.org/entity/Q120435068,,,TKO
Q120467527,Revvity,New York Stock Exchange,RVTY,biotechnology,,,http://www.wikidata.org/entity/Q120467527,,,RVTY
Q12058769,Golden Flake,Nasdaq,GLDC,,,,http://www.wikidata.org/entity/Q12058769,,,GLDC
Q12063032,DRDGOLD Limited,New York Stock Exchange,DRD,,,,http://www.wikidata.org/entity/Q12063032,,,DRD
Q1206686,DDR Corp.,New York Stock Exchange,DDR,real estate investment trust,,,http://www.wikidata.org/entity/Q1206686,,,DDR
Q1206980,Devon Energy,New York Stock Exchange,DVN,petroleum industry,,,http://www.wikidata.org/entity/Q1206980,19169000000.0,2022-01-01 00:00:00+00:00,DVN
Q120755508,eHi,New York Stock Exchange,EHIC,,,,http://www.wikidata.org/entity/Q120755508,,,EHIC
Q120761341,Freyr Battery,New York Stock Exchange,FREY,battery industry,,,http://www.wikidata.org/entity/Q120761341,,,FREY
Q120877642,Recursion Pharmaceuticals,Nasdaq,RXRX,,,,http://www.wikidata.org/entity/Q120877642,,,RXRX
Q120908465,Kinnate Biopharma Inc.,Nasdaq,KNTE,pharmaceutical industry,,,http://www.wikidata.org/entity/Q120908465,,,KNTE
Q120946412,Limbach Holdings,Nasdaq,LMB,,,,http://www.wikidata.org/entity/Q120946412,,,LMB
Q120984885,Garmin Cayman,Nasdaq,GRMN,,,,http://www.wikidata.org/entity/Q120984885,,,GRMN
Q120997607,908 Devices Inc.,Nasdaq,MASS,,,,http://www.wikidata.org/entity/Q120997607,,,MASS
Q121001340,Noah Holdings,New York Stock Exchange,NOAH,financial services,,,http://www.wikidata.org/entity/Q121001340,,,NOAH
Q121002697,Perion Network Ltd.,Nasdaq,PERI,advertising,3945080000.0,2022-11-15 00:00:00+00:00,http://www.wikidata.org/entity/Q121002697,,,PERI
Q121032877,CBAK Energy Technology Inc.,Nasdaq,CBAT,battery industry,,,http://www.wikidata.org/entity/Q121032877,,,CBAT
Q121033088,Standard Lithium Ltd,New York Stock Exchange,SLI,lithium,,,http://www.wikidata.org/entity/Q121033088,,,SLI
Q121096624,Vita Coco,Nasdaq,,,,,http://www.wikidata.org/entity/Q121096624,,,
Q12123536,MHP,Nasdaq,MHPSY,agriculture,,,http://www.wikidata.org/entity/Q12123536,,,MHPSY
Q121323756,Canadian Solar Inc.,Nasdaq,CSIQ,,,,http://www.wikidata.org/entity/Q121323756,,,CSIQ
Q121816947,Victory Capital,Nasdaq,VCTR,financial services,,,http://www.wikidata.org/entity/Q121816947,,,VCTR
Q121832886,Maxeon Solar Technologies,Nasdaq,MAXN,,,,http://www.wikidata.org/entity/Q121832886,,,MAXN
Q1220078,Diebold Nixdorf,New York Stock Exchange,DBD,,,,http://www.wikidata.org/entity/Q1220078,,,DBD
Q122141,Vodafone,Nasdaq; New York Stock Exchange,VOD,telecommunications,49958000000.0,2022-02-22 00:00:00+00:00,http://www.wikidata.org/entity/Q122141,43809000000.0,2021-03-31 00:00:00+00:00,VOD
Q122166676,Invesco QQQ,Nasdaq,QQQ,,,,http://www.wikidata.org/entity/Q122166676,,,QQQ
Q1224697,DigitalGlobe,New York Stock Exchange,DGI,geospatial industry,,,http://www.wikidata.org/entity/Q1224697,,,DGI
Q122522934,Janover,Nasdaq,JNVR,,,,http://www.wikidata.org/entity/Q122522934,,,JNVR
Q1225892,Sonim Technologies,Nasdaq,SONM,telecommunications,,,http://www.wikidata.org/entity/Q1225892,,,SONM
Q122947676,Vestis Corporation,New York Stock Exchange,VSTS,,,,http://www.wikidata.org/entity/Q122947676,,,VSTS
Q1230295,Genesee & Wyoming,New York Stock Exchange,GWR,,,,http://www.wikidata.org/entity/Q1230295,,,GWR
Q123112141,WK Kellogg Co,New York Stock Exchange,KLG,,,,http://www.wikidata.org/entity/Q123112141,,,KLG
Q123269714,TTM Technologies,Nasdaq,TTMI,microelectronics,,,http://www.wikidata.org/entity/Q123269714,,,TTMI
Q1232862,Eldorado Gold,New York Stock Exchange,EGO,mining,,,http://www.wikidata.org/entity/Q1232862,,,EGO
Q123382157,NKGen Biotech Inc. (United States),Nasdaq,NKGN,biotechnology industry,,,http://www.wikidata.org/entity/Q123382157,,,NKGN
Q123481906,Banco Popular de Puerto Rico,Nasdaq,BPOP,financial services,,,http://www.wikidata.org/entity/Q123481906,,,BPOP
Q1235669,Dollar Thrifty Automotive Group,New York Stock Exchange,DTG,tourism industry,,,http://www.wikidata.org/entity/Q1235669,,,DTG
Q123616697,Camden National Corporation,Nasdaq,CAC,,,,http://www.wikidata.org/entity/Q123616697,,,CAC
Q1238739,Domtar,New York Stock Exchange,UFS,pulp and paper industry,,,http://www.wikidata.org/entity/Q1238739,,,UFS
Q123982663,Baldwin-United,New York Stock Exchange,,,,,http://www.wikidata.org/entity/Q123982663,,,
Q124031426,Cullinan Oncology,Nasdaq,CGEM,,,,http://www.wikidata.org/entity/Q124031426,,,CGEM
Q124036729,Sidus Space,Nasdaq,SIDU,space industry,,,http://www.wikidata.org/entity/Q124036729,,,SIDU
Q124039436,"Nova LifeStyle, Inc",Nasdaq,NVFY,,,,http://www.wikidata.org/entity/Q124039436,,,NVFY
Q124039716,"Neumora Therapeutics, Inc.",Nasdaq,NMRA,pharmaceutical industry,,,http://www.wikidata.org/entity/Q124039716,,,NMRA
Q124040368,Castor Maritime,New York Stock Exchange,CTRM,,,,http://www.wikidata.org/entity/Q124040368,,,CTRM
